Day,fMRI Run,Trial Categ,Stimulus Value,Item 1 Value,Item 2 Value
1,1,1,3,2,2
1,1,1,10,5,10
1,1,1,12,10,0
1,1,1,10,7,2
1,1,1,8,2,6
1,1,0,12,12,-1
1,1,1,15,10,6
1,1,1,20,12,12
1,1,0,5,5,-1
1,1,1,15,10,10
1,1,1,9,6,10
1,1,1,16,7,10
1,1,1,12,15,0
1,1,0,0,0,-1
1,1,1,8,2,10
1,1,0,10,10,-1
1,1,0,2,2,-1
1,1,0,10,10,-1
1,1,1,13,10,7
1,1,0,2,2,-1
1,1,0,4,4,-1
1,1,1,17,15,10
1,1,1,11,7,2
1,1,1,20,10,10
1,1,1,15,12,12
1,1,0,10,10,-1
1,1,1,13,12,2
1,1,1,9,4,10
1,1,0,12,12,-1
1,1,1,12,4,10
1,1,1,20,12,15
1,1,1,10,10,6
1,1,1,13,12,4
1,1,0,6,6,-1
1,1,1,13,2,12
1,1,0,6,6,-1
1,1,1,20,10,12
1,1,1,12,10,4
1,1,1,20,12,10
1,1,0,10,10,-1
1,1,0,15,15,-1
1,1,1,12,10,6
1,1,1,12,12,6
1,1,1,10,12,10
1,1,0,10,10,-1
1,1,1,20,10,10
1,1,1,16,6,10
1,1,1,12,7,6
1,1,0,12,12,-1
1,1,0,12,12,-1
1,1,1,12,10,7
1,1,1,20,12,15
1,1,1,12,10,0
1,1,1,13,4,10
1,1,1,5,5,2
1,1,0,7,7,-1
1,1,1,14,10,2
1,1,1,13,10,12
1,1,0,10,10,-1
1,1,0,4,4,-1
1,1,1,17,10,12
1,2,0,12,12,-1
1,2,0,10,10,-1
1,2,1,10,0,10
1,2,1,20,10,10
1,2,0,10,10,-1
1,2,1,20,7,6
1,2,1,13,2,12
1,2,0,2,2,-1
1,2,1,10,2,12
1,2,0,5,5,-1
1,2,1,18,12,12
1,2,1,10,2,15
1,2,0,10,10,-1
1,2,0,4,4,-1
1,2,1,17,10,12
1,2,1,3,0,2
1,2,1,12,10,2
1,2,1,6,10,10
1,2,1,12,4,12
1,2,1,20,6,10
1,2,1,13,12,0
1,2,1,10,10,6
1,2,1,15,12,10
1,2,0,6,6,-1
1,2,1,20,12,10
1,2,1,9,10,5
1,2,1,16,12,10
1,2,1,10,12,10
1,2,1,20,12,10
1,2,1,13,10,10
1,2,1,11,10,10
1,2,0,6,6,-1
1,2,1,5,10,2
1,2,0,10,10,-1
1,2,1,14,2,10
1,2,1,11,10,12
1,2,1,18,6,12
1,2,1,20,15,10
1,2,0,12,12,-1
1,2,1,15,7,10
1,2,1,13,10,12
1,2,1,12,10,10
1,2,0,10,10,-1
1,2,1,7,4,6
1,2,0,7,7,-1
1,2,0,12,12,-1
1,2,1,15,12,10
1,2,1,15,12,6
1,2,0,2,2,-1
1,2,1,10,7,4
1,2,1,11,10,4
1,2,0,12,12,-1
1,2,1,8,6,5
1,2,1,10,6,2
1,2,1,15,12,10
1,2,0,15,15,-1
1,2,0,0,0,-1
1,2,1,5,0,10
1,2,0,4,4,-1
1,2,0,10,10,-1
1,2,1,10,4,12
1,2,1,12,2,12
1,3,1,7,2,5
1,3,0,10,10,-1
1,3,0,7,7,-1
1,3,1,10,15,15
1,3,1,15,12,12
1,3,1,16,10,15
1,3,1,10,2,10
1,3,1,9,2,6
1,3,0,2,2,-1
1,3,1,15,10,10
1,3,1,12,12,7
1,3,1,7,6,4
1,3,1,18,10,6
1,3,1,8,0,6
1,3,1,20,15,12
1,3,1,8,5,10
1,3,1,13,4,12
1,3,1,0,5,5
1,3,0,10,10,-1
1,3,1,16,12,6
1,3,1,5,4,4
1,3,1,8,0,10
1,3,1,20,12,12
1,3,1,17,15,7
1,3,0,6,6,-1
1,3,0,10,10,-1
1,3,1,17,10,12
1,3,0,5,5,-1
1,3,1,16,12,7
1,3,1,9,12,0
1,3,0,12,12,-1
1,3,1,20,12,10
1,3,1,10,2,12
1,3,1,10,12,2
1,3,0,10,10,-1
1,3,0,12,12,-1
1,3,0,10,10,-1
1,3,0,0,0,-1
1,3,1,10,2,10
1,3,1,3,10,5
1,3,1,13,4,10
1,3,0,4,4,-1
1,3,1,4,4,0
1,3,1,12,5,12
1,3,0,2,2,-1
1,3,1,15,12,12
1,3,0,15,15,-1
1,3,1,20,12,12
1,3,0,12,12,-1
1,3,1,18,12,6
1,3,1,7,4,10
1,3,1,16,15,4
1,3,1,17,6,12
1,3,0,6,6,-1
1,3,0,12,12,-1
1,3,1,15,6,15
1,3,0,4,4,-1
1,3,1,5,2,4
1,3,1,10,4,10
1,3,0,10,10,-1
1,3,1,6,2,10
1,3,1,17,10,10
1,4,1,12,10,10
1,4,1,17,12,15
1,4,1,18,12,12
1,4,1,0,5,0
1,4,1,10,10,7
1,4,1,20,10,15
1,4,1,2,0,0
1,4,0,12,12,-1
1,4,0,2,2,-1
1,4,1,13,12,4
1,4,1,9,5,12
1,4,1,8,12,4
1,4,1,10,4,10
1,4,1,7,10,4
1,4,1,10,12,0
1,4,1,12,6,6
1,4,0,0,0,-1
1,4,0,15,15,-1
1,4,1,9,0,7
1,4,1,7,10,4
1,4,0,10,10,-1
1,4,0,6,6,-1
1,4,0,4,4,-1
1,4,0,2,2,-1
1,4,1,10,6,5
1,4,0,12,12,-1
1,4,1,8,10,2
1,4,0,10,10,-1
1,4,1,15,12,12
1,4,1,14,4,15
1,4,0,10,10,-1
1,4,1,17,15,6
1,4,1,18,12,10
1,4,1,13,4,12
1,4,1,14,6,6
1,4,0,12,12,-1
1,4,1,12,10,12
1,4,1,12,10,10
1,4,0,7,7,-1
1,4,0,10,10,-1
1,4,0,6,6,-1
1,4,1,8,7,5
1,4,1,13,15,2
1,4,1,12,7,7
1,4,1,12,2,10
1,4,0,4,4,-1
1,4,1,10,2,6
1,4,1,4,4,4
1,4,0,5,5,-1
1,4,1,20,12,10
1,4,1,20,12,12
1,4,0,10,10,-1
1,4,1,10,0,12
1,4,1,16,10,10
1,4,1,12,6,10
1,4,1,20,12,10
1,4,0,12,12,-1
1,4,0,10,10,-1
1,4,1,10,15,5
1,4,1,17,15,10
1,4,1,10,6,6
1,4,1,8,0,6
1,5,0,12,12,-1
1,5,1,10,5,12
1,5,1,12,10,6
1,5,1,10,10,10
1,5,1,12,10,10
1,5,0,10,10,-1
1,5,1,10,6,12
1,5,1,13,10,5
1,5,0,2,2,-1
1,5,1,10,4,12
1,5,1,13,12,10
1,5,1,5,0,4
1,5,1,3,2,2
1,5,1,13,10,12
1,5,0,12,12,-1
1,5,0,0,0,-1
1,5,1,9,10,4
1,5,1,8,0,10
1,5,1,11,10,10
1,5,1,10,10,10
1,5,1,4,5,4
1,5,1,16,10,6
1,5,1,5,4,4
1,5,1,3,2,2
1,5,0,7,7,-1
1,5,0,4,4,-1
1,5,1,16,7,10
1,5,0,4,4,-1
1,5,1,5,10,2
1,5,1,16,10,12
1,5,1,8,5,12
1,5,0,6,6,-1
1,5,1,3,5,4
1,5,1,4,4,2
1,5,1,12,10,6
1,5,1,10,12,2
1,5,1,10,7,12
1,5,0,10,10,-1
1,5,1,20,10,10
1,5,0,12,12,-1
1,5,1,18,10,10
1,5,0,15,15,-1
1,5,0,10,10,-1
1,5,1,8,4,6
1,5,1,7,10,15
1,5,1,17,7,12
1,5,0,12,12,-1
1,5,0,10,10,-1
1,5,1,12,2,10
1,5,0,10,10,-1
1,5,1,15,10,10
1,5,0,5,5,-1
1,5,1,18,6,12
1,5,1,6,2,4
1,5,1,2,2,0
1,5,0,10,10,-1
1,5,0,6,6,-1
1,5,1,10,7,4
1,5,0,2,2,-1
1,5,1,10,6,4
1,5,1,10,10,10
1,5,1,12,5,10
2,1,1,12,12,3
2,1,1,10,10,5
2,1,1,20,12,6
2,1,1,14,10,3
2,1,0,9,9,-1
2,1,0,10,10,-1
2,1,0,7,7,-1
2,1,1,10,9,7
2,1,1,11,10,7
2,1,1,17,10,7
2,1,1,16,12,5
2,1,1,10,10,10
2,1,1,9,7,2
2,1,0,6,6,-1
2,1,1,9,5,6
2,1,0,5,5,-1
2,1,1,10,10,1
2,1,0,10,10,-1
2,1,1,14,7,9
2,1,0,10,10,-1
2,1,0,12,12,-1
2,1,1,10,3,9
2,1,1,13,10,6
2,1,1,13,5,12
2,1,1,14,7,12
2,1,1,10,3,10
2,1,1,6,1,5
2,1,1,15,9,12
2,1,1,15,3,10
2,1,0,2,2,-1
2,1,1,18,10,5
2,1,0,5,5,-1
2,1,1,20,12,12
2,1,1,13,12,2
2,1,1,18,12,5
2,1,1,10,3,6
2,1,0,3,3,-1
2,1,1,17,10,12
2,1,0,10,10,-1
2,1,1,5,3,2
2,1,1,14,6,7
2,1,1,14,5,10
2,1,0,9,9,-1
2,1,1,16,7,12
2,1,0,1,1,-1
2,1,1,4,1,2
2,1,1,13,3,12
2,1,0,7,7,-1
2,1,1,15,10,10
2,1,1,17,12,9
2,1,1,16,12,12
2,1,1,16,12,10
2,1,0,5,5,-1
2,1,0,10,10,-1
2,1,0,12,12,-1
2,1,1,10,10,10
2,1,1,9,1,10
2,1,0,12,12,-1
2,1,1,3,3,3
2,1,0,3,3,-1
2,1,1,15,5,9
2,1,1,8,7,7
2,2,1,12,9,5
2,2,0,12,12,-1
2,2,1,12,7,3
2,2,0,5,5,-1
2,2,1,12,7,5
2,2,1,10,1,9
2,2,1,10,9,10
2,2,0,5,5,-1
2,2,0,10,10,-1
2,2,1,10,7,9
2,2,0,12,12,-1
2,2,1,16,5,10
2,2,1,10,7,2
2,2,1,9,9,5
2,2,1,16,12,7
2,2,1,3,2,2
2,2,1,15,5,12
2,2,0,5,5,-1
2,2,1,13,6,5
2,2,1,10,10,3
2,2,1,10,3,10
2,2,1,10,1,6
2,2,0,2,2,-1
2,2,1,15,12,10
2,2,0,10,10,-1
2,2,1,11,10,9
2,2,1,9,9,2
2,2,1,8,3,5
2,2,0,3,3,-1
2,2,0,7,7,-1
2,2,1,10,12,3
2,2,1,10,7,1
2,2,1,15,12,10
2,2,1,15,2,10
2,2,1,17,5,12
2,2,1,14,7,10
2,2,0,9,9,-1
2,2,1,13,9,9
2,2,0,3,3,-1
2,2,1,13,3,12
2,2,1,20,12,12
2,2,1,10,10,10
2,2,1,19,12,12
2,2,0,1,1,-1
2,2,0,10,10,-1
2,2,1,16,9,10
2,2,0,6,6,-1
2,2,1,16,10,10
2,2,0,12,12,-1
2,2,0,10,10,-1
2,2,1,12,5,10
2,2,1,13,5,7
2,2,1,17,12,9
2,2,0,9,9,-1
2,2,1,12,9,7
2,2,0,10,10,-1
2,2,1,14,7,5
2,2,1,10,3,9
2,2,1,11,12,1
2,2,0,7,7,-1
2,2,1,11,10,9
2,2,1,20,12,10
2,3,1,4,3,1
2,3,1,12,9,5
2,3,1,9,3,10
2,3,1,5,5,5
2,3,1,12,5,9
2,3,1,10,9,2
2,3,1,15,7,7
2,3,1,8,5,2
2,3,1,20,12,10
2,3,1,10,5,5
2,3,1,10,7,7
2,3,0,12,12,-1
2,3,1,13,12,12
2,3,1,8,9,3
2,3,1,9,5,3
2,3,1,10,2,5
2,3,1,10,10,5
2,3,1,15,5,12
2,3,0,10,10,-1
2,3,1,15,2,12
2,3,1,16,12,7
2,3,0,7,7,-1
2,3,0,6,6,-1
2,3,0,12,12,-1
2,3,0,10,10,-1
2,3,1,10,10,1
2,3,1,6,2,5
2,3,1,16,10,12
2,3,1,17,12,6
2,3,1,12,10,3
2,3,1,15,5,10
2,3,0,5,5,-1
2,3,1,15,10,12
2,3,1,8,9,9
2,3,1,13,6,5
2,3,0,3,3,-1
2,3,1,12,10,3
2,3,1,9,5,10
2,3,0,10,10,-1
2,3,0,1,1,-1
2,3,1,9,7,3
2,3,1,10,10,10
2,3,0,10,10,-1
2,3,1,20,10,10
2,3,1,11,9,10
2,3,0,9,9,-1
2,3,1,10,5,7
2,3,1,12,6,10
2,3,0,5,5,-1
2,3,0,3,3,-1
2,3,1,12,10,7
2,3,0,2,2,-1
2,3,1,10,1,5
2,3,0,10,10,-1
2,3,1,13,10,12
2,3,0,9,9,-1
2,3,0,12,12,-1
2,3,1,20,12,10
2,3,1,18,7,12
2,3,0,5,5,-1
2,3,1,19,6,12
2,3,0,7,7,-1
2,4,0,9,9,-1
2,4,1,15,10,12
2,4,1,12,2,10
2,4,1,13,9,12
2,4,1,11,5,7
2,4,0,10,10,-1
2,4,1,10,5,10
2,4,0,5,5,-1
2,4,1,10,10,3
2,4,1,14,5,5
2,4,1,5,1,5
2,4,1,14,1,10
2,4,0,7,7,-1
2,4,1,10,9,10
2,4,0,9,9,-1
2,4,0,3,3,-1
2,4,1,13,5,10
2,4,0,1,1,-1
2,4,1,20,5,10
2,4,0,6,6,-1
2,4,0,12,12,-1
2,4,0,10,10,-1
2,4,1,20,10,10
2,4,1,11,2,6
2,4,0,5,5,-1
2,4,1,10,10,10
2,4,1,17,5,12
2,4,1,16,10,9
2,4,0,10,10,-1
2,4,1,9,1,9
2,4,1,9,5,10
2,4,0,10,10,-1
2,4,1,15,2,12
2,4,1,12,10,2
2,4,0,2,2,-1
2,4,1,8,7,5
2,4,0,12,12,-1
2,4,1,18,12,7
2,4,1,15,10,10
2,4,1,12,10,5
2,4,1,9,10,2
2,4,1,15,10,5
2,4,1,15,3,7
2,4,1,15,10,10
2,4,0,7,7,-1
2,4,1,15,12,3
2,4,1,12,12,9
2,4,1,10,10,7
2,4,1,8,5,5
2,4,1,12,10,10
2,4,1,14,9,6
2,4,0,12,12,-1
2,4,1,20,12,12
2,4,1,10,5,3
2,4,1,10,5,3
2,4,1,11,10,9
2,4,1,17,12,9
2,4,1,13,10,5
2,4,0,3,3,-1
2,4,1,15,5,12
2,4,0,5,5,-1
2,4,0,10,10,-1
2,5,1,16,6,10
2,5,1,15,7,10
2,5,0,9,9,-1
2,5,1,6,3,1
2,5,0,12,12,-1
2,5,0,5,5,-1
2,5,0,3,3,-1
2,5,1,12,1,12
2,5,1,10,3,10
2,5,1,10,2,10
2,5,0,10,10,-1
2,5,1,20,10,12
2,5,0,12,12,-1
2,5,1,10,9,3
2,5,0,5,5,-1
2,5,0,3,3,-1
2,5,0,10,10,-1
2,5,0,2,2,-1
2,5,1,12,9,6
2,5,1,2,1,1
2,5,1,12,10,10
2,5,1,5,3,5
2,5,1,10,3,6
2,5,1,5,3,3
2,5,0,10,10,-1
2,5,0,1,1,-1
2,5,0,7,7,-1
2,5,1,9,9,9
2,5,1,10,10,10
2,5,1,10,10,7
2,5,1,10,7,3
2,5,1,12,1,12
2,5,1,16,10,6
2,5,1,14,12,5
2,5,1,16,10,7
2,5,1,15,10,6
2,5,1,15,6,7
2,5,0,7,7,-1
2,5,0,5,5,-1
2,5,1,17,10,7
2,5,1,10,10,1
2,5,0,10,10,-1
2,5,0,12,12,-1
2,5,1,10,5,5
2,5,1,4,3,2
2,5,1,14,12,10
2,5,1,14,10,12
2,5,0,10,10,-1
2,5,1,10,10,9
2,5,1,14,9,10
2,5,0,6,6,-1
2,5,0,9,9,-1
2,5,1,20,12,10
2,5,1,10,10,7
2,5,1,10,9,5
2,5,1,13,3,12
2,5,1,6,1,7
2,5,1,9,10,10
2,5,1,4,3,3
2,5,1,8,3,5
2,5,1,15,5,5
3,1,1,7,1,3
3,1,0,8,8,-1
3,1,1,14,9,12
3,1,1,9,2,8
3,1,1,8,1,6
3,1,0,19,19,-1
3,1,1,20,19,10
3,1,0,3,3,-1
3,1,0,10,10,-1
3,1,0,12,12,-1
3,1,0,2,2,-1
3,1,1,10,10,1
3,1,1,16,7,12
3,1,0,8,8,-1
3,1,0,2,2,-1
3,1,0,6,6,-1
3,1,1,20,12,12
3,1,0,1,1,-1
3,1,1,17,6,12
3,1,1,18,8,12
3,1,1,9,2,5
3,1,0,5,5,-1
3,1,1,15,7,19
3,1,1,18,7,9
3,1,0,12,12,-1
3,1,0,10,10,-1
3,1,1,13,8,3
3,1,1,14,9,10
3,1,1,10,7,7
3,1,1,18,12,7
3,1,1,13,6,2
3,1,0,12,12,-1
3,1,1,18,12,7
3,1,1,16,12,7
3,1,1,20,7,19
3,1,0,9,9,-1
3,1,1,12,10,5
3,1,1,17,8,12
3,1,0,7,7,-1
3,1,1,20,12,8
3,1,1,12,12,10
3,1,0,8,8,-1
3,1,1,12,1,12
3,1,1,20,19,12
3,1,0,1,1,-1
3,1,0,10,10,-1
3,1,1,20,12,2
3,1,1,15,12,2
3,1,1,10,2,9
3,1,1,14,12,1
3,1,1,3,1,2
3,1,1,10,3,8
3,1,1,9,2,8
3,1,0,7,7,-1
3,1,1,3,1,1
3,1,1,19,8,9
3,1,1,18,8,8
3,1,1,12,7,8
3,1,1,8,7,1
3,1,1,10,7,1
3,1,1,20,12,12
3,2,1,10,6,2
3,2,1,5,2,2
3,2,1,12,10,7
3,2,1,17,10,12
3,2,0,10,10,-1
3,2,0,8,8,-1
3,2,0,7,7,-1
3,2,1,14,7,3
3,2,1,12,5,10
3,2,0,5,5,-1
3,2,0,12,12,-1
3,2,0,7,7,-1
3,2,1,10,8,7
3,2,1,10,10,7
3,2,0,3,3,-1
3,2,1,10,8,2
3,2,1,12,10,1
3,2,0,2,2,-1
3,2,1,9,8,1
3,2,1,19,9,8
3,2,1,10,10,3
3,2,1,15,8,9
3,2,1,10,8,10
3,2,1,2,1,1
3,2,1,10,10,1
3,2,1,11,8,10
3,2,0,12,12,-1
3,2,1,15,10,12
3,2,1,18,8,12
3,2,1,12,8,8
3,2,1,12,2,10
3,2,1,18,12,10
3,2,1,9,2,3
3,2,1,10,7,5
3,2,1,20,8,19
3,2,0,10,10,-1
3,2,0,1,1,-1
3,2,1,8,7,1
3,2,1,14,1,10
3,2,0,6,6,-1
3,2,1,16,5,12
3,2,1,18,12,8
3,2,1,13,9,7
3,2,1,13,10,12
3,2,1,16,19,3
3,2,0,2,2,-1
3,2,1,10,10,2
3,2,0,10,10,-1
3,2,1,10,6,3
3,2,0,8,8,-1
3,2,0,8,8,-1
3,2,1,10,2,10
3,2,1,8,1,5
3,2,1,10,7,2
3,2,0,12,12,-1
3,2,0,19,19,-1
3,2,1,16,5,9
3,2,1,10,8,1
3,2,1,19,8,19
3,2,0,9,9,-1
3,2,1,5,2,1
3,2,0,1,1,-1
3,3,0,12,12,-1
3,3,1,9,9,9
3,3,0,12,12,-1
3,3,0,19,19,-1
3,3,0,12,12,-1
3,3,0,8,8,-1
3,3,1,10,8,7
3,3,1,15,2,12
3,3,1,3,2,1
3,3,0,1,1,-1
3,3,0,1,1,-1
3,3,1,10,10,8
3,3,0,10,10,-1
3,3,1,13,9,6
3,3,1,15,12,8
3,3,1,11,12,1
3,3,1,4,2,2
3,3,1,8,7,2
3,3,0,10,10,-1
3,3,0,5,5,-1
3,3,1,10,12,10
3,3,1,10,7,7
3,3,1,10,10,3
3,3,0,2,2,-1
3,3,0,6,6,-1
3,3,0,8,8,-1
3,3,1,20,12,10
3,3,1,13,8,7
3,3,1,19,19,10
3,3,1,10,7,5
3,3,1,8,1,3
3,3,1,10,8,8
3,3,1,13,3,9
3,3,0,2,2,-1
3,3,0,10,10,-1
3,3,1,12,5,8
3,3,1,16,19,2
3,3,1,10,8,10
3,3,1,12,3,8
3,3,1,16,7,6
3,3,0,9,9,-1
3,3,1,20,12,12
3,3,1,13,10,2
3,3,0,7,7,-1
3,3,1,12,7,8
3,3,1,7,1,5
3,3,0,7,7,-1
3,3,1,12,5,5
3,3,1,13,1,19
3,3,1,13,12,3
3,3,1,11,1,9
3,3,1,17,12,6
3,3,1,16,10,12
3,3,0,8,8,-1
3,3,1,11,8,10
3,3,1,3,2,2
3,3,1,18,2,19
3,3,0,3,3,-1
3,3,1,10,10,2
3,3,1,10,10,3
3,3,1,20,12,19
3,3,1,16,19,1
3,4,1,10,9,2
3,4,1,19,19,9
3,4,0,12,12,-1
3,4,1,14,6,8
3,4,1,20,12,12
3,4,0,19,19,-1
3,4,1,18,19,5
3,4,0,6,6,-1
3,4,1,12,6,6
3,4,1,10,10,1
3,4,1,12,10,6
3,4,1,11,8,1
3,4,1,4,2,1
3,4,1,13,10,10
3,4,1,16,5,10
3,4,1,10,7,7
3,4,1,16,10,8
3,4,1,17,12,2
3,4,0,7,7,-1
3,4,0,8,8,-1
3,4,0,10,10,-1
3,4,1,15,10,10
3,4,1,17,8,12
3,4,1,12,5,6
3,4,0,2,2,-1
3,4,1,12,8,8
3,4,0,8,8,-1
3,4,1,14,6,12
3,4,1,12,6,8
3,4,0,9,9,-1
3,4,0,2,2,-1
3,4,1,10,9,10
3,4,1,12,8,5
3,4,1,11,9,10
3,4,0,8,8,-1
3,4,0,7,7,-1
3,4,1,19,12,9
3,4,1,10,6,7
3,4,0,1,1,-1
3,4,1,10,12,1
3,4,1,10,2,8
3,4,1,12,10,8
3,4,1,10,7,3
3,4,1,14,12,8
3,4,1,16,8,5
3,4,0,10,10,-1
3,4,1,6,1,7
3,4,1,10,8,2
3,4,1,8,5,2
3,4,1,20,19,19
3,4,1,12,10,10
3,4,1,12,19,12
3,4,0,1,1,-1
3,4,0,12,12,-1
3,4,0,5,5,-1
3,4,0,10,10,-1
3,4,1,11,3,5
3,4,1,7,3,3
3,4,1,8,7,2
3,4,0,3,3,-1
3,4,1,16,12,7
3,4,0,12,12,-1
3,5,1,18,12,5
3,5,0,10,10,-1
3,5,0,8,8,-1
3,5,1,10,8,10
3,5,1,10,7,10
3,5,1,13,12,3
3,5,1,10,7,8
3,5,1,10,10,7
3,5,1,12,7,10
3,5,0,6,6,-1
3,5,1,10,10,10
3,5,1,10,2,7
3,5,0,12,12,-1
3,5,1,14,8,8
3,5,0,2,2,-1
3,5,1,13,12,2
3,5,1,14,8,6
3,5,0,10,10,-1
3,5,1,10,6,10
3,5,0,2,2,-1
3,5,0,19,19,-1
3,5,1,13,8,10
3,5,1,20,19,8
3,5,1,14,12,12
3,5,1,10,10,2
3,5,1,10,1,8
3,5,1,8,1,10
3,5,1,10,7,10
3,5,0,9,9,-1
3,5,1,2,1,1
3,5,1,14,8,2
3,5,0,3,3,-1
3,5,1,10,1,8
3,5,1,10,6,1
3,5,1,20,12,12
3,5,0,1,1,-1
3,5,1,15,7,12
3,5,1,13,12,2
3,5,0,12,12,-1
3,5,0,8,8,-1
3,5,1,19,8,12
3,5,1,11,10,10
3,5,0,10,10,-1
3,5,1,10,8,1
3,5,1,10,9,1
3,5,1,13,12,1
3,5,0,7,7,-1
3,5,0,7,7,-1
3,5,1,13,1,12
3,5,1,17,12,5
3,5,0,1,1,-1
3,5,1,12,6,10
3,5,1,15,6,19
3,5,0,8,8,-1
3,5,1,14,8,8
3,5,1,12,10,10
3,5,1,17,12,10
3,5,1,9,3,2
3,5,1,18,3,12
3,5,1,12,9,12
3,5,0,5,5,-1
3,5,0,12,12,-1
